,genres,movie_name,movieId,year,Country
331,Action,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United States of America
332,Action,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United Kingdom
333,Adventure,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United States of America
334,Adventure,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United Kingdom
335,Romance,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United States of America
336,Romance,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United Kingdom
337,War,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United States of America
338,War,http://dbpedia.org/resource/The_African_Queen_(film),969,1951,United Kingdom
339,Film-Noir,http://dbpedia.org/resource/Chinatown_(1974_film),1252,1974,United States of America
340,Mystery,http://dbpedia.org/resource/Chinatown_(1974_film),1252,1974,United States of America
341,Thriller,http://dbpedia.org/resource/Chinatown_(1974_film),1252,1974,United States of America
342,Comedy,http://dbpedia.org/resource/American_Graffiti,3363,1973,United States of America
343,Drama,http://dbpedia.org/resource/American_Graffiti,3363,1973,United States of America
344,Crime,http://dbpedia.org/resource/Badlands_(film),3741,1973,United States of America
345,Drama,http://dbpedia.org/resource/Badlands_(film),3741,1973,United States of America
346,Crime,http://dbpedia.org/resource/Bonnie_and_Clyde_(film),1084,1967,United States of America
347,Drama,http://dbpedia.org/resource/Bonnie_and_Clyde_(film),1084,1967,United States of America
348,Action,http://dbpedia.org/resource/True_Lies,380,1994,United States of America
349,Adventure,http://dbpedia.org/resource/True_Lies,380,1994,United States of America
350,Comedy,http://dbpedia.org/resource/True_Lies,380,1994,United States of America
351,Romance,http://dbpedia.org/resource/True_Lies,380,1994,United States of America
352,Comedy,http://dbpedia.org/resource/The_General_(1926_film),3022,1927,United States of America
353,Action,http://dbpedia.org/resource/Jurassic_Park_(film),480,1993,United States of America
354,Adventure,http://dbpedia.org/resource/Jurassic_Park_(film),480,1993,United States of America
355,Sci-Fi,http://dbpedia.org/resource/Jurassic_Park_(film),480,1993,United States of America
356,Drama,http://dbpedia.org/resource/McCabe_&_Mrs._Miller,3093,1971,United States of America
357,Western,http://dbpedia.org/resource/McCabe_&_Mrs._Miller,3093,1971,United States of America
358,Comedy,http://dbpedia.org/resource/The_Quiet_Man,1226,1952,United States of America
359,Romance,http://dbpedia.org/resource/The_Quiet_Man,1226,1952,United States of America
360,Comedy,http://dbpedia.org/resource/Guess_Who's_Coming_to_Dinner,3451,1967,United States of America
361,Drama,http://dbpedia.org/resource/Guess_Who's_Coming_to_Dinner,3451,1967,United States of America
362,Fantasy,http://dbpedia.org/resource/Dune_(film),2021,1984,United States of America
363,Fantasy,http://dbpedia.org/resource/Dune_(film),2021,1984,Mexico
364,Sci-Fi,http://dbpedia.org/resource/Dune_(film),2021,1984,United States of America
365,Sci-Fi,http://dbpedia.org/resource/Dune_(film),2021,1984,Mexico
366,Horror,http://dbpedia.org/resource/Creature_from_the_Black_Lagoon,3930,1954,United States of America
367,Animation,http://dbpedia.org/resource/Aladdin_(1992_Disney_film),588,1992,United States of America
368,Children's,http://dbpedia.org/resource/Aladdin_(1992_Disney_film),588,1992,United States of America
369,Comedy,http://dbpedia.org/resource/Aladdin_(1992_Disney_film),588,1992,United States of America
370,Musical,http://dbpedia.org/resource/Aladdin_(1992_Disney_film),588,1992,United States of America
371,Comedy,http://dbpedia.org/resource/The_Band_Wagon,935,1953,United States of America
372,Musical,http://dbpedia.org/resource/The_Band_Wagon,935,1953,United States of America
373,Comedy,http://dbpedia.org/resource/Bringing_Up_Baby,955,1938,United States of America
374,Horror,http://dbpedia.org/resource/Bride_of_Frankenstein,1340,1935,United States of America
375,Comedy,http://dbpedia.org/resource/Sullivan's_Travels,2936,1942,United States of America
376,Comedy,http://dbpedia.org/resource/City_Lights,3307,1931,United States of America
377,Drama,http://dbpedia.org/resource/City_Lights,3307,1931,United States of America
378,Romance,http://dbpedia.org/resource/City_Lights,3307,1931,United States of America
379,Drama,http://dbpedia.org/resource/North_by_Northwest,908,1959,United States of America
380,Thriller,http://dbpedia.org/resource/North_by_Northwest,908,1959,United States of America
381,Crime,http://dbpedia.org/resource/Double_Indemnity_(film),3435,1944,United States of America
382,Film-Noir,http://dbpedia.org/resource/Double_Indemnity_(film),3435,1944,United States of America
383,Comedy,http://dbpedia.org/resource/Duck_Soup_(1933_film),1256,1933,United States of America
384,War,http://dbpedia.org/resource/Duck_Soup_(1933_film),1256,1933,United States of America
385,Adventure,http://dbpedia.org/resource/Easy_Rider,3168,1969,United States of America
386,Drama,http://dbpedia.org/resource/Easy_Rider,3168,1969,United States of America
387,Drama,http://dbpedia.org/resource/The_Deer_Hunter,1263,1978,United States of America
388,War,http://dbpedia.org/resource/The_Deer_Hunter,1263,1978,United States of America
389,Children's,http://dbpedia.org/resource/E.T._the_Extra-Terrestrial,1097,1982,United States of America
390,Drama,http://dbpedia.org/resource/E.T._the_Extra-Terrestrial,1097,1982,United States of America
391,Fantasy,http://dbpedia.org/resource/E.T._the_Extra-Terrestrial,1097,1982,United States of America
392,Sci-Fi,http://dbpedia.org/resource/E.T._the_Extra-Terrestrial,1097,1982,United States of America
393,Drama,http://dbpedia.org/resource/Five_Easy_Pieces,3201,1970,United States of America
394,Film-Noir,http://dbpedia.org/resource/Force_of_Evil,746,1948,United States of America
395,Comedy,http://dbpedia.org/resource/Do_the_Right_Thing,3424,1989,United States of America
396,Drama,http://dbpedia.org/resource/Do_the_Right_Thing,3424,1989,United States of America
397,Horror,http://dbpedia.org/resource/Frankenstein_(1931_film),2648,1931,United States of America
398,Action,http://dbpedia.org/resource/The_Godfather_Part_II,1221,1974,United States of America
399,Crime,http://dbpedia.org/resource/The_Godfather_Part_II,1221,1974,United States of America
400,Drama,http://dbpedia.org/resource/The_Godfather_Part_II,1221,1974,United States of America
401,Drama,http://dbpedia.org/resource/Hoosiers,3360,1986,United States of America
402,Sci-Fi,http://dbpedia.org/resource/Brazil_(1985_film),1199,1985,United Kingdom
403,Action,http://dbpedia.org/resource/Jaws_(film),1387,1975,United States of America
404,Horror,http://dbpedia.org/resource/Jaws_(film),1387,1975,United States of America
405,Comedy,http://dbpedia.org/resource/The_Lady_Eve,2935,1941,United States of America
406,Romance,http://dbpedia.org/resource/The_Lady_Eve,2935,1941,United States of America
407,Crime,http://dbpedia.org/resource/Laura_(1944_film),942,1944,United States of America
408,Film-Noir,http://dbpedia.org/resource/Laura_(1944_film),942,1944,United States of America
409,Mystery,http://dbpedia.org/resource/Laura_(1944_film),942,1944,United States of America
410,Drama,http://dbpedia.org/resource/The_Last_Picture_Show,3152,1971,United States of America
411,Comedy,http://dbpedia.org/resource/Manhattan_(film),1244,1979,United States of America
412,Drama,http://dbpedia.org/resource/Manhattan_(film),1244,1979,United States of America
413,Romance,http://dbpedia.org/resource/Manhattan_(film),1244,1979,United States of America
414,Musical,http://dbpedia.org/resource/Meet_Me_in_St._Louis,918,1944,United States of America
415,Comedy,http://dbpedia.org/resource/Modern_Times_(film),3462,1936,United States of America
416,Comedy,http://dbpedia.org/resource/Spaceballs,3033,1987,United States of America
417,Comedy,http://dbpedia.org/resource/Spaceballs,3033,1987,Germany
418,Sci-Fi,http://dbpedia.org/resource/Spaceballs,3033,1987,United States of America
419,Sci-Fi,http://dbpedia.org/resource/Spaceballs,3033,1987,Germany
420,Film-Noir,http://dbpedia.org/resource/Out_of_the_Past,2066,1947,United States of America
421,Drama,http://dbpedia.org/resource/Nashville_(film),2303,1975,United States of America
422,Musical,http://dbpedia.org/resource/Nashville_(film),2303,1975,United States of America
423,Western,http://dbpedia.org/resource/The_Outlaw_Josey_Wales,3508,1976,United States of America
424,Comedy,http://dbpedia.org/resource/Animal_House,3421,1978,United States of America
425,Drama,http://dbpedia.org/resource/Dangerous_Liaisons,2020,1988,United States of America
426,Drama,http://dbpedia.org/resource/Dangerous_Liaisons,2020,1988,United Kingdom
427,Romance,http://dbpedia.org/resource/Dangerous_Liaisons,2020,1988,United States of America
428,Romance,http://dbpedia.org/resource/Dangerous_Liaisons,2020,1988,United Kingdom
429,Drama,http://dbpedia.org/resource/Ran_(film),1217,1985,Japan
430,Drama,http://dbpedia.org/resource/Ran_(film),1217,1985,France
431,War,http://dbpedia.org/resource/Ran_(film),1217,1985,Japan
432,War,http://dbpedia.org/resource/Ran_(film),1217,1985,France
433,Adventure,http://dbpedia.org/resource/Who_Framed_Roger_Rabbit,2987,1988,United States of America
434,Animation,http://dbpedia.org/resource/Who_Framed_Roger_Rabbit,2987,1988,United States of America
435,Film-Noir,http://dbpedia.org/resource/Who_Framed_Roger_Rabbit,2987,1988,United States of America
436,Comedy,http://dbpedia.org/resource/The_Producers_(1968_film),2300,1968,United States of America
437,Musical,http://dbpedia.org/resource/The_Producers_(1968_film),2300,1968,United States of America
438,Drama,http://dbpedia.org/resource/Rebel_Without_a_Cause,1103,1955,United States of America
439,Film-Noir,http://dbpedia.org/resource/Shadow_of_a_Doubt,2203,1943,United States of America
440,Thriller,http://dbpedia.org/resource/Shadow_of_a_Doubt,2203,1943,United States of America
441,Action,http://dbpedia.org/resource/Shaft_(1971_film),3729,1971,United States of America
442,Crime,http://dbpedia.org/resource/Shaft_(1971_film),3729,1971,United States of America
443,Comedy,http://dbpedia.org/resource/The_Shop_Around_the_Corner,3097,1940,United States of America
444,Romance,http://dbpedia.org/resource/The_Shop_Around_the_Corner,3097,1940,United States of America
445,Drama,http://dbpedia.org/resource/Shane_(film),3871,1953,United States of America
446,Western,http://dbpedia.org/resource/Shane_(film),3871,1953,United States of America
447,Animation,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film),594,1937,United States of America
448,Children's,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film),594,1937,United States of America
449,Musical,http://dbpedia.org/resource/Snow_White_and_the_Seven_Dwarfs_(1937_film),594,1937,United States of America
450,Sci-Fi,http://dbpedia.org/resource/The_Thing_from_Another_World,2660,1951,United States of America
451,Comedy,http://dbpedia.org/resource/Trouble_in_Paradise_(film),3739,1932,United States of America
452,Romance,http://dbpedia.org/resource/Trouble_in_Paradise_(film),3739,1932,United States of America
453,Action,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
454,Animation,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
455,Children's,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
456,Sci-Fi,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
457,Thriller,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
458,War,http://dbpedia.org/resource/The_Transformers:_The_Movie,1205,1986,United States of America
459,Mystery,http://dbpedia.org/resource/Vertigo_(film),903,1958,United States of America
460,Thriller,http://dbpedia.org/resource/Vertigo_(film),903,1958,United States of America
461,Animation,http://dbpedia.org/resource/The_Three_Caballeros,1024,1945,United States of America
462,Children's,http://dbpedia.org/resource/The_Three_Caballeros,1024,1945,United States of America
463,Musical,http://dbpedia.org/resource/The_Three_Caballeros,1024,1945,United States of America
464,Animation,http://dbpedia.org/resource/Saludos_Amigos,3611,1943,United States of America
465,Children's,http://dbpedia.org/resource/Saludos_Amigos,3611,1943,United States of America
466,Comedy,http://dbpedia.org/resource/Saludos_Amigos,3611,1943,United States of America
467,Mystery,http://dbpedia.org/resource/Dial_M_for_Murder,1086,1954,United States of America
468,Thriller,http://dbpedia.org/resource/Dial_M_for_Murder,1086,1954,United States of America
469,Mystery,http://dbpedia.org/resource/Boxing_Helena,427,1993,United States of America
470,Romance,http://dbpedia.org/resource/Boxing_Helena,427,1993,United States of America
471,Thriller,http://dbpedia.org/resource/Boxing_Helena,427,1993,United States of America
472,Comedy,http://dbpedia.org/resource/Wayne's_World_(film),3253,1992,United States of America
473,Children's,http://dbpedia.org/resource/Mary_Poppins_(film),1028,1964,United States of America
474,Comedy,http://dbpedia.org/resource/Mary_Poppins_(film),1028,1964,United States of America
475,Musical,http://dbpedia.org/resource/Mary_Poppins_(film),1028,1964,United States of America
476,Drama,http://dbpedia.org/resource/Raise_the_Red_Lantern,1280,1991,People's Republic of China
477,Action,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,Canada
478,Action,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,United States of America
479,Sci-Fi,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,Canada
480,Sci-Fi,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,United States of America
481,Thriller,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,Canada
482,Thriller,http://dbpedia.org/resource/Johnny_Mnemonic_(film),172,1995,United States of America
483,Drama,http://dbpedia.org/resource/Miracle_on_34th_Street,2398,1947,United States of America
484,Mystery,http://dbpedia.org/resource/Spellbound_(1945_film),931,1945,United States of America
485,Romance,http://dbpedia.org/resource/Spellbound_(1945_film),931,1945,United States of America
486,Thriller,http://dbpedia.org/resource/Spellbound_(1945_film),931,1945,United States of America
487,Drama,http://dbpedia.org/resource/Hamlet_(1948_film),1941,1948,United Kingdom
